raceId,driverId,grid_cluster,finish_cluster,statusId_cluster,dnf_cluster,num_stops_cluster,first_stop_lap_cluster,avg_stop_time_cluster,total_stop_time_cluster,year_cluster,position_improved_cluster,position_change_cluster,race_length_proxy_cluster,pit_timing_ratio_cluster,avg_time_per_stop_cluster,dbscan_label,cluster,strategy,grid_class,finish_class,statusId_class,dnf_class,num_stops_class,first_stop_lap_class,avg_stop_time_class,total_stop_time_class,year_class,position_improved_class,position_change_class,race_length_proxy_class,pit_timing_ratio_class,avg_time_per_stop_class,actual,log_prob,log_pred,svm_prob,svm_pred,model_agreement
884,13,9,3,1,0,4.0,8.0,19.2975,77.19,2013,1,6,27.0,0.2962962962962963,19.2975,3,1,Aggressive Multi-Stop,9,3,1,0,4.0,8.0,19.2975,77.19,2013,1,6,27.0,0.2962962962962963,19.2975,1,0.4375092080318574,0,0.3217801154211553,0,1
884,20,3,4,1,0,4.0,10.0,18.88975,75.559,2013,0,-1,27.0,0.3703703703703703,18.88975,3,0,Early Pit Strategy,3,4,1,0,4.0,10.0,18.88975,75.559,2013,0,-1,27.0,0.3703703703703703,18.88975,0,0.2460704139656487,0,0.2519204025718365,0,1
884,17,7,5,1,0,4.0,7.0,19.23,76.92,2013,1,2,27.0,0.2592592592592592,19.23,3,0,Early Pit Strategy,7,5,1,0,4.0,7.0,19.23,76.92,2013,1,2,27.0,0.2592592592592592,19.23,1,0.3443041540255105,0,0.2711438932233815,0,1
884,3,1,6,1,0,3.0,10.0,19.599333333333337,58.798,2013,0,-5,27.0,0.3703703703703703,19.599333333333337,1,0,Early Pit Strategy,1,6,1,0,3.0,10.0,19.599333333333337,58.798,2013,0,-5,27.0,0.3703703703703703,19.599333333333337,0,0.1861189886731477,0,0.2478886000396744,0,1
884,814,10,7,1,0,4.0,9.0,19.9275,79.71000000000001,2013,1,3,27.0,0.3333333333333333,19.9275,3,0,Early Pit Strategy,10,7,1,0,4.0,9.0,19.9275,79.71000000000001,2013,1,3,27.0,0.3333333333333333,19.9275,1,0.4872967753553405,0,0.3521220269371607,0,1
884,18,14,8,1,0,3.0,11.0,19.098666666666663,57.296,2013,1,6,27.0,0.4074074074074074,19.098666666666663,1,1,Aggressive Multi-Stop,14,8,1,0,3.0,11.0,19.098666666666663,57.296,2013,1,6,27.0,0.4074074074074074,19.098666666666663,1,0.6881225566942534,1,0.7127340767452714,1,1
884,815,8,9,1,0,4.0,10.0,19.92175,79.687,2013,0,-1,27.0,0.3703703703703703,19.92175,3,0,Early Pit Strategy,8,9,1,0,4.0,10.0,19.92175,79.687,2013,0,-1,27.0,0.3703703703703703,19.92175,0,0.4192363701517931,0,0.2838672119035456,0,1
884,817,11,10,11,1,4.0,10.0,19.8125,79.25,2013,1,1,27.0,0.3703703703703703,19.8125,3,0,Early Pit Strategy,11,10,11,1,4.0,10.0,19.8125,79.25,2013,1,1,27.0,0.3703703703703703,19.8125,1,0.5454415610063483,1,0.4064044461960457,0,0
884,821,19,11,11,1,4.0,13.0,20.3845,81.538,2013,1,8,27.0,0.4814814814814814,20.3845,3,1,Aggressive Multi-Stop,19,11,11,1,4.0,13.0,20.3845,81.538,2013,1,8,27.0,0.4814814814814814,20.3845,1,0.8429520513279068,1,0.7842666126137702,1,1
884,1,2,12,11,1,4.0,9.0,20.32675,81.307,2013,0,-10,27.0,0.3333333333333333,20.32675,-1,-1,Outlier (DNF),2,12,11,1,4.0,9.0,20.32675,81.307,2013,0,-10,27.0,0.3333333333333333,20.32675,0,0.1961246858648233,0,0.2465562888350668,0,1
884,16,13,13,11,1,3.0,22.0,20.942666666666668,62.828,2013,0,0,27.0,0.8148148148148148,20.942666666666668,1,1,Aggressive Multi-Stop,13,13,11,1,3.0,22.0,20.942666666666668,62.828,2013,0,0,27.0,0.8148148148148148,20.942666666666668,0,0.7674044230450906,1,0.7593111761303831,1,1
884,813,17,14,11,1,5.0,8.0,19.4266,97.133,2013,1,3,27.0,0.2962962962962963,19.4266,-1,-1,Outlier (DNF),17,14,11,1,5.0,8.0,19.4266,97.133,2013,1,3,27.0,0.2962962962962963,19.4266,1,0.7452420352251317,1,0.7616963002921407,1,1
884,807,15,15,11,1,6.0,8.0,22.500833333333333,135.005,2013,0,0,27.0,0.2962962962962963,22.500833333333333,-1,-1,Outlier (DNF),15,15,11,1,6.0,8.0,22.500833333333333,135.005,2013,0,0,27.0,0.2962962962962963,22.500833333333333,0,0.6526494704504986,1,0.4653527833779326,0,0
884,822,16,16,11,1,3.0,9.0,20.537333333333333,61.612,2013,0,0,27.0,0.3333333333333333,20.537333333333333,1,1,Aggressive Multi-Stop,16,16,11,1,3.0,9.0,20.537333333333333,61.612,2013,0,0,27.0,0.3333333333333333,20.537333333333333,0,0.7179123574801605,1,0.7285330923644814,1,1
884,819,22,17,11,1,3.0,8.0,20.935333333333336,62.806,2013,1,5,27.0,0.2962962962962963,20.935333333333332,1,1,Aggressive Multi-Stop,22,17,11,1,3.0,8.0,20.935333333333336,62.806,2013,1,5,27.0,0.2962962962962963,20.935333333333332,1,0.8653729703199593,1,0.7799791125439677,1,1
884,824,20,18,12,1,4.0,2.0,22.596,90.384,2013,1,2,27.0,0.074074074074074,22.596,3,1,Aggressive Multi-Stop,20,18,12,1,4.0,2.0,22.596,90.384,2013,1,2,27.0,0.074074074074074,22.596,1,0.7480868111502583,1,0.8436594239247378,1,1
884,820,21,19,12,1,3.0,15.0,22.73866666666667,68.21600000000001,2013,1,2,27.0,0.5555555555555556,22.73866666666667,1,1,Aggressive Multi-Stop,21,19,12,1,3.0,15.0,22.73866666666667,68.21600000000001,2013,1,2,27.0,0.5555555555555556,22.73866666666667,1,0.883296316379031,1,0.7755000314635777,1,1
884,818,12,20,3,1,4.0,9.0,23.886249999999997,95.545,2013,0,-8,27.0,0.3333333333333333,23.88625,3,0,Early Pit Strategy,12,20,3,1,4.0,9.0,23.886249999999997,95.545,2013,0,-8,27.0,0.3333333333333333,23.88625,0,0.5278038796893786,1,0.4053337449174366,0,0
884,823,18,21,36,1,2.0,9.0,21.8575,43.715,2013,0,-3,27.0,0.3333333333333333,21.8575,0,1,Aggressive Multi-Stop,18,21,36,1,2.0,9.0,21.8575,43.715,2013,0,-3,27.0,0.3333333333333333,21.8575,0,0.7684802243199009,1,0.7807355697141266,1,1
885,3,1,1,1,0,1.0,31.0,25.2,25.2,2013,0,0,36.0,0.8611111111111112,25.2,2,0,Early Pit Strategy,1,1,1,0,1.0,31.0,25.2,25.2,2013,0,0,36.0,0.8611111111111112,25.2,0,0.2672043910529376,0,0.2580425424463597,0,1
885,20,3,2,1,0,1.0,30.0,24.375,24.375,2013,1,1,36.0,0.8333333333333334,24.375,2,0,Early Pit Strategy,3,2,1,0,1.0,30.0,24.375,24.375,2013,1,1,36.0,0.8333333333333334,24.375,1,0.3393148329539641,0,0.343226549039741,0,1
885,17,4,3,1,0,1.0,25.0,24.316,24.316,2013,1,1,36.0,0.6944444444444444,24.316,2,0,Early Pit Strategy,4,3,1,0,1.0,25.0,24.316,24.316,2013,1,1,36.0,0.6944444444444444,24.316,1,0.3272188138279816,0,0.3206263362522373,0,1
885,1,2,4,1,0,1.0,31.0,24.801,24.801,2013,0,-2,36.0,0.8611111111111112,24.801,2,0,Early Pit Strategy,2,4,1,0,1.0,31.0,24.801,24.801,2013,0,-2,36.0,0.8611111111111112,24.801,0,0.3066438011945183,0,0.2998141484693132,0,1
885,16,8,5,1,0,1.0,30.0,25.274,25.274,2013,1,3,36.0,0.8333333333333334,25.274,2,1,Aggressive Multi-Stop,8,5,1,0,1.0,30.0,25.274,25.274,2013,1,3,36.0,0.8333333333333334,25.274,1,0.5289329302685957,1,0.6410554801055667,1,1
885,18,9,6,1,0,1.0,26.0,24.585,24.585,2013,1,3,36.0,0.7222222222222222,24.585,2,1,Aggressive Multi-Stop,9,6,1,0,1.0,26.0,24.585,24.585,2013,1,3,36.0,0.7222222222222222,24.585,1,0.5365346697247573,1,0.6120259200309108,1,1
885,4,6,7,1,0,1.0,28.0,24.489,24.489,2013,0,-1,36.0,0.7777777777777778,24.489,2,0,Early Pit Strategy,6,7,1,0,1.0,28.0,24.489,24.489,2013,0,-1,36.0,0.7777777777777778,24.489,0,0.4352302039591827,0,0.4857891801433782,0,1
885,818,10,8,1,0,1.0,29.0,24.827,24.827,2013,1,2,36.0,0.8055555555555556,24.827,2,1,Aggressive Multi-Stop,10,8,1,0,1.0,29.0,24.827,24.827,2013,1,2,36.0,0.8055555555555556,24.827,1,0.6069459564010024,1,0.7141923138432632,1,1
885,814,17,9,1,0,1.0,9.0,25.643,25.643,2013,1,8,36.0,0.25,25.643,2,1,Aggressive Multi-Stop,17,9,1,0,1.0,9.0,25.643,25.643,2013,1,8,36.0,0.25,25.643,1,0.6578387492369464,1,0.6874236863214894,1,1
885,8,5,10,1,0,2.0,26.0,24.7725,49.545,2013,0,-5,36.0,0.7222222222222222,24.7725,0,0,Early Pit Strategy,5,10,1,0,2.0,26.0,24.7725,49.545,2013,0,-5,36.0,0.7222222222222222,24.7725,0,0.3742065658561779,0,0.3498558288458206,0,1
885,807,11,11,1,0,1.0,27.0,24.974,24.974,2013,0,0,36.0,0.75,24.974,2,1,Aggressive Multi-Stop,11,11,1,0,1.0,27.0,24.974,24.974,2013,0,0,36.0,0.75,24.974,0,0.6230748440793709,1,0.7113010910462454,1,1
885,822,14,12,1,0,1.0,30.0,29.063,29.063,2013,1,2,36.0,0.8333333333333334,29.063,2,1,Aggressive Multi-Stop,14,12,1,0,1.0,30.0,29.063,29.063,2013,1,2,36.0,0.8333333333333334,29.063,1,0.7075163338335969,1,0.7866409032780248,1,1
885,821,19,13,1,0,2.0,28.0,25.645,51.29,2013,1,6,36.0,0.7777777777777778,25.645,0,1,Aggressive Multi-Stop,19,13,1,0,2.0,28.0,25.645,51.29,2013,1,6,36.0,0.7777777777777778,25.645,1,0.8671346569674032,1,0.7661468420899629,1,1
885,820,22,14,1,0,3.0,23.0,23.696,71.088,2013,1,8,36.0,0.6388888888888888,23.696,1,1,Aggressive Multi-Stop,22,14,1,0,3.0,23.0,23.696,71.088,2013,1,8,36.0,0.6388888888888888,23.696,1,0.907146756795168,1,0.7670547500521647,1,1
885,823,15,15,1,0,3.0,1.0,28.879333333333335,86.638,2013,0,0,36.0,0.0277777777777777,28.879333333333335,1,1,Aggressive Multi-Stop,15,15,1,0,3.0,1.0,28.879333333333335,86.638,2013,0,0,36.0,0.0277777777777777,28.879333333333335,0,0.4625563468473279,0,0.5488629869703042,1,0
885,815,7,16,22,1,1.0,29.0,24.672,24.672,2013,0,-9,36.0,0.8055555555555556,24.672,2,0,Early Pit Strategy,7,16,22,1,1.0,29.0,24.672,24.672,2013,0,-9,36.0,0.8055555555555556,24.672,0,0.485226776949235,0,0.5689596484046501,1,0
885,154,13,17,4,1,2.0,30.0,32.2725,64.545,2013,0,-4,36.0,0.8333333333333334,32.2725,0,1,Aggressive Multi-Stop,13,17,4,1,2.0,30.0,32.2725,64.545,2013,0,-4,36.0,0.8333333333333334,32.2725,0,0.6419034443696613,1,0.6062726779825566,1,1
885,817,12,18,4,1,1.0,22.0,25.225,25.225,2013,0,-6,36.0,0.6111111111111112,25.225,2,0,Early Pit Strategy,12,18,4,1,1.0,22.0,25.225,25.225,2013,0,-6,36.0,0.6111111111111112,25.225,0,0.6055393329838156,1,0.6425443112699568,1,1
885,824,20,19,23,1,2.0,22.0,25.1565,50.313,2013,1,1,36.0,0.6111111111111112,25.1565,0,1,Aggressive Multi-Stop,20,19,23,1,2.0,22.0,25.1565,50.313,2013,1,1,36.0,0.6111111111111112,25.1565,1,0.8581730724325899,1,0.7735044471337286,1,1
885,813,16,20,4,1,2.0,1.0,33.326499999999996,66.65299999999999,2013,0,-4,36.0,0.0277777777777777,33.326499999999996,0,1,Aggressive Multi-Stop,16,20,4,1,2.0,1.0,33.326499999999996,66.65299999999999,2013,0,-4,36.0,0.0277777777777777,33.326499999999996,0,0.4296348068179812,0,0.3705734129069625,0,1
885,13,21,21,3,1,1.0,26.0,25.331,25.331,2013,0,0,36.0,0.7222222222222222,25.331,2,1,Aggressive Multi-Stop,21,21,3,1,1.0,26.0,25.331,25.331,2013,0,0,36.0,0.7222222222222222,25.331,0,0.8921461653379807,1,0.7649163764760044,1,1
886,20,1,1,1,0,2.0,16.0,20.8665,41.733,2013,0,0,61.0,0.2622950819672131,20.8665,0,0,Early Pit Strategy,1,1,1,0,2.0,16.0,20.8665,41.733,2013,0,0,61.0,0.2622950819672131,20.8665,0,0.1528808555605898,0,0.2583791621635739,0,1
886,4,6,2,1,0,2.0,16.0,20.574,41.148,2013,1,4,61.0,0.2622950819672131,20.574,0,0,Early Pit Strategy,6,2,1,0,2.0,16.0,20.574,41.148,2013,1,4,61.0,0.2622950819672131,20.574,1,0.2980482030393944,0,0.275674101591806,0,1
886,1,2,3,1,0,2.0,19.0,20.7675,41.535,2013,0,-1,61.0,0.3114754098360656,20.7675,0,0,Early Pit Strategy,2,3,1,0,2.0,19.0,20.7675,41.535,2013,0,-1,61.0,0.3114754098360656,20.7675,0,0.1886574708205575,0,0.2523956606088317,0,1
886,17,5,4,1,0,2.0,13.0,21.7125,43.425,2013,1,1,61.0,0.2131147540983606,21.7125,0,0,Early Pit Strategy,5,4,1,0,2.0,13.0,21.7125,43.425,2013,1,1,61.0,0.2131147540983606,21.7125,1,0.2370391109500943,0,0.2340785237173563,0,1
886,3,4,5,1,0,3.0,14.0,21.138666666666666,63.416,2013,0,-1,61.0,0.2295081967213114,21.138666666666666,1,0,Early Pit Strategy,4,5,1,0,3.0,14.0,21.138666666666666,63.416,2013,0,-1,61.0,0.2295081967213114,21.138666666666666,0,0.2177923581021407,0,0.2325434740830274,0,1
886,818,7,6,11,1,2.0,13.0,21.3195,42.639,2013,1,1,61.0,0.2131147540983606,21.3195,0,0,Early Pit Strategy,7,6,11,1,2.0,13.0,21.3195,42.639,2013,1,1,61.0,0.2131147540983606,21.3195,1,0.3076558635440203,0,0.2634346699171337,0,1
886,814,17,7,11,1,1.0,56.0,21.066,21.066,2013,1,10,61.0,0.918032786885246,21.066,2,1,Aggressive Multi-Stop,17,7,11,1,1.0,56.0,21.066,21.066,2013,1,10,61.0,0.918032786885246,21.066,1,0.8838692516223678,1,0.7718145388263306,1,1
886,13,16,8,11,1,2.0,17.0,20.4225,40.845,2013,1,8,61.0,0.2786885245901639,20.4225,0,1,Aggressive Multi-Stop,16,8,11,1,2.0,17.0,20.4225,40.845,2013,1,8,61.0,0.2786885245901639,20.4225,1,0.7019550845720341,1,0.733762830298555,1,1
886,8,10,9,11,1,1.0,22.0,25.182,25.182,2013,1,1,61.0,0.360655737704918,25.182,2,0,Early Pit Strategy,10,9,11,1,1.0,22.0,25.182,25.182,2013,1,1,61.0,0.360655737704918,25.182,1,0.422685878139023,0,0.3323359273947904,0,1
886,16,8,10,11,1,3.0,9.0,19.426,58.278000000000006,2013,0,-2,61.0,0.1475409836065573,19.426,1,0,Early Pit Strategy,8,10,11,1,3.0,9.0,19.426,58.278000000000006,2013,0,-2,61.0,0.1475409836065573,19.426,0,0.3419383581346198,0,0.2981091063898594,0,1
886,815,12,11,11,1,2.0,13.0,20.616,41.232,2013,1,1,61.0,0.2131147540983606,20.616,0,0,Early Pit Strategy,12,11,11,1,2.0,13.0,20.616,41.232,2013,1,1,61.0,0.2131147540983606,20.616,1,0.5169380705836345,1,0.5,0,0
886,18,14,12,11,1,1.0,27.0,20.212,20.212,2013,1,2,61.0,0.4426229508196721,20.212,2,1,Aggressive Multi-Stop,14,12,11,1,1.0,27.0,20.212,20.212,2013,1,2,61.0,0.4426229508196721,20.212,1,0.6913986959862773,1,0.6587495821352223,1,1
886,154,22,13,11,1,2.0,42.0,21.216500000000003,42.43300000000001,2013,1,9,61.0,0.6885245901639344,21.216500000000003,0,1,Aggressive Multi-Stop,22,13,11,1,2.0,42.0,21.216500000000003,42.43300000000001,2013,1,9,61.0,0.6885245901639344,21.216500000000003,1,0.9230953537209337,1,0.7618495248801158,1,1
886,822,3,14,11,1,2.0,14.0,23.33,46.66,2013,0,-11,61.0,0.2295081967213114,23.33,0,0,Early Pit Strategy,3,14,11,1,2.0,14.0,23.33,46.66,2013,0,-11,61.0,0.2295081967213114,23.33,0,0.1722693825220615,0,0.2358288532673496,0,1
886,817,11,15,12,1,2.0,12.0,21.269,42.538,2013,0,-4,61.0,0.1967213114754098,21.269,0,0,Early Pit Strategy,11,15,12,1,2.0,12.0,21.269,42.538,2013,0,-4,61.0,0.1967213114754098,21.269,0,0.4591611794609502,0,0.4137252231495654,0,1
886,813,13,16,12,1,3.0,12.0,20.213333333333335,60.64,2013,0,-3,61.0,0.1967213114754098,20.213333333333335,1,0,Early Pit Strategy,13,16,12,1,3.0,12.0,20.213333333333335,60.64,2013,0,-3,61.0,0.1967213114754098,20.213333333333335,0,0.5559549027079914,1,0.5455729191732797,1,1
886,824,19,17,12,1,1.0,41.0,21.378,21.378,2013,1,2,61.0,0.6721311475409836,21.378,2,1,Aggressive Multi-Stop,19,17,12,1,1.0,41.0,21.378,21.378,2013,1,2,61.0,0.6721311475409836,21.378,1,0.8749456015360625,1,0.765459787894596,1,1
886,819,18,18,13,1,2.0,11.0,22.1085,44.217,2013,0,0,61.0,0.180327868852459,22.1085,0,1,Aggressive Multi-Stop,18,18,13,1,2.0,11.0,22.1085,44.217,2013,0,0,61.0,0.180327868852459,22.1085,0,0.7184090763303506,1,0.7636198770704339,1,1
886,820,20,19,13,1,1.0,38.0,21.374,21.374,2013,1,1,61.0,0.6229508196721312,21.374,2,1,Aggressive Multi-Stop,20,19,13,1,1.0,38.0,21.374,21.374,2013,1,1,61.0,0.6229508196721312,21.374,1,0.8842644960720276,1,0.7654462906090651,1,1
886,821,15,20,3,1,2.0,21.0,21.7705,43.541,2013,0,-5,61.0,0.3442622950819672,21.7705,0,0,Early Pit Strategy,15,20,3,1,2.0,21.0,21.7705,43.541,2013,0,-5,61.0,0.3442622950819672,21.7705,0,0.6724026842264321,1,0.7214955309371278,1,1
886,807,9,21,4,1,2.0,12.0,21.3185,42.637,2013,0,-12,61.0,0.1967213114754098,21.3185,0,0,Early Pit Strategy,9,21,4,1,2.0,12.0,21.3185,42.637,2013,0,-12,61.0,0.1967213114754098,21.3185,0,0.3770422474742064,0,0.31521548683649,0,1
886,823,21,22,4,1,4.0,8.0,24.482,97.928,2013,0,-1,61.0,0.1311475409836065,24.482,3,1,Aggressive Multi-Stop,21,22,4,1,4.0,8.0,24.482,97.928,2013,0,-1,61.0,0.1311475409836065,24.482,0,0.7801358526530116,1,0.8422424240080367,1,1
887,3,2,1,1,0,3.0,12.0,25.106333333333335,75.319,2013,1,1,20.0,0.6,25.106333333333335,1,0,Early Pit Strategy,2,1,1,0,3.0,12.0,25.106333333333335,75.319,2013,1,1,20.0,0.6,25.106333333333335,1,0.2295571553425123,0,0.2560005940624884,0,1
887,17,4,2,1,0,3.0,10.0,26.900666666666663,80.702,2013,1,2,20.0,0.5,26.900666666666663,1,0,Early Pit Strategy,4,2,1,0,3.0,10.0,26.900666666666663,80.702,2013,1,2,20.0,0.5,26.900666666666663,1,0.2445126101924995,0,0.2497671027317959,0,1
887,4,9,3,1,0,3.0,10.0,24.793000000000003,74.379,2013,1,6,20.0,0.5,24.793000000000003,1,1,Aggressive Multi-Stop,9,3,1,0,3.0,10.0,24.793000000000003,74.379,2013,1,6,20.0,0.5,24.793000000000003,1,0.454332646328566,0,0.3891604745172593,0,1
887,1,1,4,1,0,2.0,8.0,26.8305,53.661,2013,0,-3,20.0,0.4,26.8305,0,0,Early Pit Strategy,1,4,1,0,2.0,8.0,26.8305,53.661,2013,0,-3,20.0,0.4,26.8305,0,0.1386743928639654,0,0.2616224285017556,0,1
887,8,8,5,1,0,2.0,11.0,24.71,49.42,2013,1,3,20.0,0.55,24.71,0,0,Early Pit Strategy,8,5,1,0,2.0,11.0,24.71,49.42,2013,1,3,20.0,0.55,24.71,1,0.4286224994537603,0,0.4418163927253624,0,1
887,13,11,6,1,0,4.0,10.0,27.2905,109.162,2013,1,5,20.0,0.5,27.2905,-1,-1,Outlier (Anomalous),11,6,1,0,4.0,10.0,27.2905,109.162,2013,1,5,20.0,0.5,27.2905,1,0.5163803818640937,1,0.4191062831237802,0,0
887,16,6,7,1,0,2.0,12.0,24.9825,49.965,2013,0,-1,20.0,0.6,24.9825,0,0,Early Pit Strategy,6,7,1,0,2.0,12.0,24.9825,49.965,2013,0,-1,20.0,0.6,24.9825,0,0.3642017954254686,0,0.354917796725465,0,1
887,817,5,8,1,0,2.0,11.0,27.8375,55.675,2013,0,-3,20.0,0.55,27.8375,0,0,Early Pit Strategy,5,8,1,0,2.0,11.0,27.8375,55.675,2013,0,-3,20.0,0.55,27.8375,0,0.2752361601809848,0,0.2701612533005376,0,1
887,814,21,9,1,0,3.0,9.0,27.834666666666667,83.504,2013,1,12,20.0,0.45,27.834666666666667,1,1,Aggressive Multi-Stop,21,9,1,0,3.0,9.0,27.834666666666667,83.504,2013,1,12,20.0,0.45,27.834666666666667,1,0.8314819689644228,1,0.8019831923811317,1,1
887,807,14,10,1,0,3.0,12.0,26.93433333333333,80.803,2013,1,4,20.0,0.6,26.93433333333333,1,1,Aggressive Multi-Stop,14,10,1,0,3.0,12.0,26.93433333333333,80.803,2013,1,4,20.0,0.6,26.93433333333333,1,0.6705953743668267,1,0.6602206534947275,1,1
887,813,15,11,1,0,2.0,15.0,25.2595,50.519,2013,1,4,20.0,0.75,25.2595,0,1,Aggressive Multi-Stop,15,11,1,0,2.0,15.0,25.2595,50.519,2013,1,4,20.0,0.75,25.2595,1,0.7651880573656781,1,0.7606396912744214,1,1
887,822,16,12,1,0,2.0,15.0,31.041,62.082,2013,1,4,20.0,0.75,31.041,0,1,Aggressive Multi-Stop,16,12,1,0,2.0,15.0,31.041,62.082,2013,1,4,20.0,0.75,31.041,1,0.7352223175381415,1,0.7308052852217024,1,1
887,18,10,13,1,0,2.0,11.0,24.551,49.102,2013,0,-3,20.0,0.55,24.551,0,0,Early Pit Strategy,10,13,1,0,2.0,11.0,24.551,49.102,2013,0,-3,20.0,0.55,24.551,0,0.5142804493188483,1,0.5633132536053391,1,1
887,821,17,14,1,0,4.0,10.0,27.0985,108.394,2013,1,3,20.0,0.5,27.0985,3,1,Aggressive Multi-Stop,17,14,1,0,4.0,10.0,27.0985,108.394,2013,1,3,20.0,0.5,27.0985,1,0.7466340418062344,1,0.7618498105708108,1,1
887,819,18,15,1,0,2.0,15.0,26.281,52.562,2013,1,3,20.0,0.75,26.281,0,1,Aggressive Multi-Stop,18,15,1,0,2.0,15.0,26.281,52.562,2013,1,3,20.0,0.75,26.281,1,0.8357310969488422,1,0.7680334088688605,1,1
887,824,19,16,1,0,2.0,11.0,25.828,51.656,2013,1,3,20.0,0.55,25.828,0,1,Aggressive Multi-Stop,19,16,1,0,2.0,11.0,25.828,51.656,2013,1,3,20.0,0.55,25.828,1,0.8168122327952213,1,0.7860549411426873,1,1
887,820,20,17,1,0,2.0,12.0,25.866,51.732,2013,1,3,20.0,0.6,25.866,0,1,Aggressive Multi-Stop,20,17,1,0,2.0,12.0,25.866,51.732,2013,1,3,20.0,0.6,25.866,1,0.8509266488071361,1,0.7781782783496674,1,1
887,823,22,18,1,0,3.0,10.0,26.24,78.72,2013,1,4,20.0,0.5,26.24,1,1,Aggressive Multi-Stop,22,18,1,0,3.0,10.0,26.24,78.72,2013,1,4,20.0,0.5,26.24,1,0.8727459102872099,1,0.7772302340865629,1,1
887,154,7,19,31,1,3.0,9.0,25.129,75.387,2013,0,-12,20.0,0.45,25.129,1,0,Early Pit Strategy,7,19,31,1,3.0,9.0,25.129,75.387,2013,0,-12,20.0,0.45,25.129,0,0.3504619961838521,0,0.2835331714636417,0,1
887,815,13,20,36,1,2.0,13.0,24.812,49.623999999999995,2013,0,-7,20.0,0.65,24.812,0,0,Early Pit Strategy,13,20,36,1,2.0,13.0,24.812,49.623999999999995,2013,0,-7,20.0,0.65,24.812,0,0.6700527287752027,1,0.7255337891427918,1,1
887,20,3,21,6,1,2.0,13.0,24.1255,48.251,2013,0,-18,20.0,0.65,24.1255,0,0,Early Pit Strategy,3,21,6,1,2.0,13.0,24.1255,48.251,2013,0,-18,20.0,0.65,24.1255,0,0.2827990702636468,0,0.2590432068962151,0,1
887,818,12,22,27,1,2.0,14.0,27.8675,55.735,2013,0,-10,20.0,0.7,27.8675,0,0,Early Pit Strategy,12,22,27,1,2.0,14.0,27.8675,55.735,2013,0,-10,20.0,0.7,27.8675,0,0.6103314364427684,1,0.6301678351087217,1,1
888,20,2,1,1,0,3.0,7.0,19.378666666666664,58.136,2013,1,1,28.0,0.25,19.378666666666668,1,0,Early Pit Strategy,2,1,1,0,3.0,7.0,19.378666666666664,58.136,2013,1,1,28.0,0.25,19.378666666666668,1,0.1835652494168226,0,0.2520557629796289,0,1
888,8,4,2,1,0,3.0,8.0,19.765333333333334,59.296,2013,1,2,28.0,0.2857142857142857,19.765333333333334,1,0,Early Pit Strategy,4,2,1,0,3.0,8.0,19.765333333333334,59.296,2013,1,2,28.0,0.2857142857142857,19.765333333333334,1,0.2463619118646929,0,0.2502031664504268,0,1
888,154,5,3,1,0,3.0,13.0,19.957,59.871,2013,1,2,28.0,0.4642857142857143,19.957,1,0,Early Pit Strategy,5,3,1,0,3.0,13.0,19.957,59.871,2013,1,2,28.0,0.4642857142857143,19.957,1,0.3386268204027726,0,0.3042469687473251,0,1
888,4,8,4,1,0,3.0,12.0,19.738,59.214,2013,1,4,28.0,0.4285714285714285,19.738,1,0,Early Pit Strategy,8,4,1,0,3.0,12.0,19.738,59.214,2013,1,4,28.0,0.4285714285714285,19.738,1,0.4469191613308034,0,0.4150375521227351,0,1
888,1,1,5,1,0,3.0,6.0,19.374666666666663,58.123999999999995,2013,0,-4,28.0,0.2142857142857142,19.374666666666663,1,0,Early Pit Strategy,1,5,1,0,3.0,6.0,19.374666666666663,58.123999999999995,2013,0,-4,28.0,0.2142857142857142,19.374666666666663,0,0.1521188464961804,0,0.2613982358765716,0,1
888,18,9,6,1,0,2.0,21.0,20.252,40.504000000000005,2013,1,3,28.0,0.75,20.252,0,1,Aggressive Multi-Stop,9,6,1,0,2.0,21.0,20.252,40.504000000000005,2013,1,3,28.0,0.75,20.252,1,0.6126615031401306,1,0.70864520273513,1,1
888,17,3,7,1,0,2.0,23.0,19.956,39.912,2013,0,-4,28.0,0.8214285714285714,19.956,0,0,Early Pit Strategy,3,7,1,0,2.0,23.0,19.956,39.912,2013,0,-4,28.0,0.8214285714285714,19.956,0,0.3976482517675015,0,0.3463133592864282,0,1
888,815,13,8,1,0,2.0,7.0,20.432499999999997,40.864999999999995,2013,1,5,28.0,0.25,20.432499999999997,0,1,Aggressive Multi-Stop,13,8,1,0,2.0,7.0,20.432499999999997,40.864999999999995,2013,1,5,28.0,0.25,20.432499999999997,1,0.5759065685696173,1,0.5897943555807844,1,1
888,3,11,9,1,0,3.0,16.0,20.527,61.581,2013,1,2,28.0,0.5714285714285714,20.527,1,1,Aggressive Multi-Stop,11,9,1,0,3.0,16.0,20.527,61.581,2013,1,2,28.0,0.5714285714285714,20.527,1,0.6184635942805243,1,0.6493679780957985,1,1
888,807,10,10,1,0,3.0,17.0,20.715666666666667,62.147,2013,0,0,28.0,0.6071428571428571,20.715666666666667,1,0,Early Pit Strategy,10,10,1,0,3.0,17.0,20.715666666666667,62.147,2013,0,0,28.0,0.6071428571428571,20.715666666666667,0,0.5899740058755403,1,0.6185162792336513,1,1
